"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///main.py:4:26:4:32""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///main.py:21:26:21:32""]].","/main.py","30","11","30","51"
